Yanmega,86,76,86,116,56,95,Bug,Flying
Leafeon,65,110,130,60,65,95,Grass,
Glaceon,65,60,110,130,95,65,Ice,
Gliscor,75,95,125,45,75,95,Ground,Flying
Mamoswine,110,130,80,70,60,80,Ice,Ground
Porygon-Z,85,80,70,135,75,90,Normal,
Gallade,68,125,65,65,115,80,Psychic,Fighting
Gallade-Mega,68,165,95,65,115,110,Psychic,Fighting
Probopass,60,55,145,75,150,40,Rock,Steel
Dusknoir,45,100,135,65,135,45,Ghost,
Froslass,70,80,70,80,70,110,Ice,Ghost
Rotom,50,50,77,95,77,91,Electric,Ghost
Rotom-Heat,50,65,107,105,107,86,Electric,Fire
Rotom-Wash,50,65,107,105,107,86,Electric,Water
Rotom-Frost,50,65,107,105,107,86,Electric,Ice
Rotom-Fan,50,65,107,105,107,86,Electric,Flying
Rotom-Mow,50,65,107,105,107,86,Electric,Grass
Uxie,75,75,130,75,130,95,Psychic,
Mesprit,80,105,105,105,105,80,Psychic,
Azelf,75,125,70,125,70,115,Psychic,
Dialga,100,120,120,150,100,90,Steel,Dragon
Palkia,90,120,100,150,120,100,Water,Dragon
Heatran,91,90,106,130,106,77,Fire,Steel
Regigigas,110,160,110,80,110,100,Normal,
Giratina,150,100,120,100,120,90,Ghost,Dragon
Giratina-Origin,150,120,100,120,100,90,Ghost,Dragon
Cresselia,120,70,120,75,130,85,Psychic,
Phione,80,80,80,80,80,80,Water,
Manaphy,100,100,100,100,100,100,Water,
Darkrai,70,90,90,135,90,125,Dark,
Shaymin,100,100,100,100,100,100,Grass,
Shaymin-Sky,100,103,75,120,75,127,Grass,Flying
Arceus,120,120,120,120,120,120,Normal,
Arceus-Bug,120,120,120,120,120,120,Bug,
Arceus-Dark,120,120,120,120,120,120,Dark,
Arceus-Dragon,120,120,120,120,120,120,Dragon,
Arceus-Electric,120,120,120,120,120,120,Electric,
Arceus-Fairy,120,120,120,120,120,120,Fairy,
Arceus-Fighting,120,120,120,120,120,120,Fighting,
Arceus-Fire,120,120,120,120,120,120,Fire,
Arceus-Flying,120,120,120,120,120,120,Flying,
Arceus-Ghost,120,120,120,120,120,120,Ghost,
Arceus-Grass,120,120,120,120,120,120,Grass,
Arceus-Ground,120,120,120,120,120,120,Ground,
Arceus-Ice,120,120,120,120,120,120,Ice,
Arceus-Poison,120,120,120,120,120,120,Poison,
Arceus-Psychic,120,120,120,120,120,120,Psychic,
Arceus-Rock,120,120,120,120,120,120,Rock,
Arceus-Steel,120,120,120,120,120,120,Steel,
Arceus-Water,120,120,120,120,120,120,Water,
Victini,100,100,100,100,100,100,Psychic,Fire
Snivy,45,45,55,45,55,63,Grass,
Servine,60,60,75,60,75,83,Grass,
Serperior,75,75,95,75,95,113,Grass,
Tepig,65,63,45,45,45,45,Fire,
Pignite,90,93,55,70,55,55,Fire,Fighting
Emboar,110,123,65,100,65,65,Fire,Fighting
Oshawott,55,55,45,63,45,45,Water,
Dewott,75,75,60,83,60,60,Water,
Samurott,95,100,85,108,70,70,Water,
Patrat,45,55,39,35,39,42,Normal,
Watchog,60,85,69,60,69,77,Normal,
Lillipup,45,60,45,25,45,55,Normal,
Herdier,65,80,65,35,65,60,Normal,
Stoutland,85,110,90,45,90,80,Normal,
Purrloin,41,50,37,50,37,66,Dark,
Liepard,64,88,50,88,50,106,Dark,
Pansage,50,53,48,53,48,64,Grass,
Simisage,75,98,63,98,63,101,Grass,
Pansear,50,53,48,53,48,64,Fire,
Simisear,75,98,63,98,63,101,Fire,
Panpour,50,53,48,53,48,64,Water,
Simipour,75,98,63,98,63,101,Water,
Munna,76,25,45,67,55,24,Psychic,
Musharna,116,55,85,107,95,29,Psychic,
Pidove,50,55,50,36,30,43,Normal,Flying
Tranquill,62,77,62,50,42,65,Normal,Flying
Unfezant,80,115,80,65,55,93,Normal,Flying
Blitzle,45,60,32,50,32,76,Electric,
Zebstrika,75,100,63,80,63,116,Electric,
Roggenrola,55,75,85,25,25,15,Rock,
Boldore,70,105,105,50,40,20,Rock,
Gigalith,85,135,130,60,80,25,Rock,
Woobat,65,45,43,55,43,72,Psychic,Flying
Swoobat,67,57,55,77,55,114,Psychic,Flying
Drilbur,60,85,40,30,45,68,Ground,
Excadrill,110,135,60,50,65,88,Ground,Steel
Audino,103,60,86,60,86,50,Normal,
Audino-Mega,103,60,126,80,126,50,Normal,Fairy
Timburr,75,80,55,25,35,35,Fighting,
Gurdurr,85,105,85,40,50,40,Fighting,
Conkeldurr,105,140,95,55,65,45,Fighting,
Tympole,50,50,40,50,40,64,Water,
Palpitoad,75,65,55,65,55,69,Water,Ground
Seismitoad,105,95,75,85,75,74,Water,Ground
Throh,120,100,85,30,85,45,Fighting,
Sawk,75,125,75,30,75,85,Fighting,
Sewaddle,45,53,70,40,60,42,Bug,Grass
Swadloon,55,63,90,50,80,42,Bug,Grass
Leavanny,75,103,80,70,80,92,Bug,Grass
Venipede,30,45,59,30,39,57,Bug,Poison
Whirlipede,40,55,99,40,79,47,Bug,Poison
Scolipede,60,100,89,55,69,112,Bug,Poison
Cottonee,40,27,60,37,50,66,Grass,Fairy
Whimsicott,60,67,85,77,75,116,Grass,Fairy
Petilil,45,35,50,70,50,30,Grass,
Lilligant,70,60,75,110,75,90,Grass,
Basculin,70,92,65,80,55,98,Water,
Basculin-Blue-Striped,70,92,65,80,55,98,Water,
Sandile,50,72,35,35,35,65,Ground,Dark
Krokorok,60,82,45,45,45,74,Ground,Dark
Krookodile,95,117,80,65,70,92,Ground,Dark
Darumaka,70,90,45,15,45,50,Fire,
Darmanitan,105,140,55,30,55,95,Fire,
Darmanitan-Zen,105,30,105,140,105,55,Fire,Psychic
Maractus,75,86,67,106,67,60,Grass,
Dwebble,50,65,85,35,35,55,Bug,Rock
Crustle,70,105,125,65,75,45,Bug,Rock
Scraggy,50,75,70,35,70,48,Dark,Fighting
Scrafty,65,90,115,45,115,58,Dark,Fighting
Sigilyph,72,58,80,103,80,97,Psychic,Flying
Yamask,38,30,85,55,65,30,Ghost,
Cofagrigus,58,50,145,95,105,30,Ghost,
Tirtouga,54,78,103,53,45,22,Water,Rock
Carracosta,74,108,133,83,65,32,Water,Rock
Archen,55,112,45,74,45,70,Rock,Flying
Archeops,75,140,65,112,65,110,Rock,Flying
Trubbish,50,50,62,40,62,65,Poison,
Garbodor,80,95,82,60,82,75,Poison,
Zorua,40,65,40,80,40,65,Dark,
Zoroark,60,105,60,120,60,105,Dark,
Minccino,55,50,40,40,40,75,Normal,
Cinccino,75,95,60,65,60,115,Normal,
Gothita,45,30,50,55,65,45,Psychic,
Gothorita,60,45,70,75,85,55,Psychic,
Gothitelle,70,55,95,95,110,65,Psychic,
Solosis,45,30,40,105,50,20,Psychic,
Duosion,65,40,50,125,60,30,Psychic,
Reuniclus,110,65,75,125,85,30,Psychic,
Ducklett,62,44,50,44,50,55,Water,Flying
Swanna,75,87,63,87,63,98,Water,Flying
Vanillite,36,50,50,65,60,44,Ice,
Vanillish,51,65,65,80,75,59,Ice,
Vanilluxe,71,95,85,110,95,79,Ice,
Deerling,60,60,50,40,50,75,Normal,Grass
Sawsbuck,80,100,70,60,70,95,Normal,Grass
Emolga,55,75,60,75,60,103,Electric,Flying
Karrablast,50,75,45,40,45,60,Bug,
Escavalier,70,135,105,60,105,20,Bug,Steel
Foongus,69,55,45,55,55,15,Grass,Poison
Amoonguss,114,85,70,85,80,30,Grass,Poison
Frillish,55,40,50,65,85,40,Water,Ghost
Jellicent,100,60,70,85,105,60,Water,Ghost
Alomomola,165,75,80,40,45,65,Water,
Joltik,50,47,50,57,50,65,Bug,Electric
Galvantula,70,77,60,97,60,108,Bug,Electric
Ferroseed,44,50,91,24,86,10,Grass,Steel
Ferrothorn,74,94,131,54,116,20,Grass,Steel
Klink,40,55,70,45,60,30,Steel,
Klang,60,80,95,70,85,50,Steel,
Klinklang,60,100,115,70,85,90,Steel,
Tynamo,35,55,40,45,40,60,Electric,
Eelektrik,65,85,70,75,70,40,Electric,
Eelektross,85,115,80,105,80,50,Electric,
Elgyem,55,55,55,85,55,30,Psychic,
Beheeyem,75,75,75,125,95,40,Psychic,
Litwick,50,30,55,65,55,20,Ghost,Fire
Lampent,60,40,60,95,60,55,Ghost,Fire
Chandelure,60,55,90,145,90,80,Ghost,Fire
Axew,46,87,60,30,40,57,Dragon,
Fraxure,66,117,70,40,50,67,Dragon,
Haxorus,76,147,90,60,70,97,Dragon,
Cubchoo,55,70,40,60,40,40,Ice,
Beartic,95,130,80,70,80,50,Ice,
Cryogonal,80,50,50,95,135,105,Ice,
Shelmet,50,40,85,40,65,25,Bug,
Accelgor,80,70,40,100,60,145,Bug,
Stunfisk,109,66,84,81,99,32,Ground,Electric
Mienfoo,45,85,50,55,50,65,Fighting,
Mienshao,65,125,60,95,60,105,Fighting,
Druddigon,77,120,90,60,90,48,Dragon,
Golett,59,74,50,35,50,35,Ground,Ghost
Golurk,89,124,80,55,80,55,Ground,Ghost
Pawniard,45,85,70,40,40,60,Dark,Steel
Bisharp,65,125,100,60,70,70,Dark,Steel
Bouffalant,95,110,95,40,95,55,Normal,
Rufflet,70,83,50,37,50,60,Normal,Flying
Braviary,100,123,75,57,75,80,Normal,Flying
Vullaby,70,55,75,45,65,60,Dark,Flying
Mandibuzz,110,65,105,55,95,80,Dark,Flying
Heatmor,85,97,66,105,66,65,Fire,
Durant,58,109,112,48,48,109,Bug,Steel
Deino,52,65,50,45,50,38,Dark,Dragon
Zweilous,72,85,70,65,70,58,Dark,Dragon
Hydreigon,92,105,90,125,90,98,Dark,Dragon
Larvesta,55,85,55,50,55,60,Bug,Fire
Volcarona,85,60,65,135,105,100,Bug,Fire
Cobalion,91,90,129,90,72,108,Steel,Fighting
Terrakion,91,129,90,72,90,108,Rock,Fighting
Virizion,91,90,72,90,129,108,Grass,Fighting
Tornadus,79,115,70,125,80,111,Flying,
Tornadus-Therian,79,100,80,110,90,121,Flying,
Thundurus,79,115,70,125,80,111,Electric,Flying
Thundurus-Therian,79,105,70,145,80,101,Electric,Flying
Reshiram,100,120,100,150,120,90,Dragon,Fire
Zekrom,100,150,120,120,100,90,Dragon,Electric
Landorus,89,125,90,115,80,101,Ground,Flying
Landorus-Therian,89,145,90,105,80,91,Ground,Flying
Kyurem,125,130,90,130,90,95,Dragon,Ice
Kyurem-Black,125,170,100,120,90,95,Dragon,Ice
Kyurem-White,125,120,90,170,100,95,Dragon,Ice
Keldeo,91,72,90,129,90,108,Water,Fighting
Keldeo-Resolute,91,72,90,129,90,108,Water,Fighting
Meloetta,100,77,77,128,128,90,Normal,Psychic
Meloetta-Pirouette,100,128,90,77,77,128,Normal,Fighting
Genesect,71,120,95,120,95,99,Bug,Steel
Genesect-Douse,71,120,95,120,95,99,Bug,Steel
Genesect-Shock,71,120,95,120,95,99,Bug,Steel
Genesect-Burn,71,120,95,120,95,99,Bug,Steel
Genesect-Chill,71,120,95,120,95,99,Bug,Steel
Chespin,56,61,65,48,45,38,Grass,
Quilladin,61,78,95,56,58,57,Grass,
Chesnaught,88,107,122,74,75,64,Grass,Fighting
Fennekin,40,45,40,62,60,60,Fire,
Braixen,59,59,58,90,70,73,Fire,
Delphox,75,69,72,114,100,104,Fire,Psychic
Froakie,41,56,40,62,44,71,Water,
Frogadier,54,63,52,83,56,97,Water,
Greninja,72,95,67,103,71,122,Water,Dark
Greninja-Ash,72,145,67,153,71,132,Water,Dark
Bunnelby,38,36,38,32,36,57,Normal,
Diggersby,85,56,77,50,77,78,Normal,Ground
Fletchling,45,50,43,40,38,62,Normal,Flying
Fletchinder,62,73,55,56,52,84,Fire,Flying
Talonflame,78,81,71,74,69,126,Fire,Flying
Scatterbug,38,35,40,27,25,35,Bug,
Spewpa,45,22,60,27,30,29,Bug,
Vivillon,80,52,50,90,50,89,Bug,Flying
Vivillon-Fancy,80,52,50,90,50,89,Bug,Flying
Vivillon-Pokeball,80,52,50,90,50,89,Bug,Flying
Litleo,62,50,58,73,54,72,Fire,Normal
Pyroar,86,68,72,109,66,106,Fire,Normal
Flabe\u0301be\u0301,44,38,39,61,79,42,Fairy,
Floette,54,45,47,75,98,52,Fairy,
Floette-Eternal,74,65,67,125,128,92,Fairy,
Florges,78,65,68,112,154,75,Fairy,
Skiddo,66,65,48,62,57,52,Grass,
Gogoat,123,100,62,97,81,68,Grass,
Pancham,67,82,62,46,48,43,Fighting,
Pangoro,95,124,78,69,71,58,Fighting,Dark
Furfrou,75,80,60,65,90,102,Normal,
Espurr,62,48,54,63,60,68,Psychic,
Meowstic,74,48,76,83,81,104,Psychic,
Meowstic-F,74,48,76,83,81,104,Psychic,
Honedge,45,80,100,35,37,28,Steel,Ghost
Doublade,59,110,150,45,49,35,Steel,Ghost
Aegislash,60,50,150,50,150,60,Steel,Ghost
Aegislash-Blade,60,150,50,150,50,60,Steel,Ghost
Spritzee,78,52,60,63,65,23,Fairy,
Aromatisse,101,72,72,99,89,29,Fairy,
Swirlix,62,48,66,59,57,49,Fairy,
Slurpuff,82,80,86,85,75,72,Fairy,
Inkay,53,54,53,37,46,45,Dark,Psychic
Malamar,86,92,88,68,75,73,Dark,Psychic
Binacle,42,52,67,39,56,50,Rock,Water
Barbaracle,72,105,115,54,86,68,Rock,Water
Skrelp,50,60,60,60,60,30,Poison,Water
Dragalge,65,75,90,97,123,44,Poison,Dragon
Clauncher,50,53,62,58,63,44,Water,
Clawitzer,71,73,88,120,89,59,Water,
Helioptile,44,38,33,61,43,70,Electric,Normal
Heliolisk,62,55,52,109,94,109,Electric,Normal
Tyrunt,58,89,77,45,45,48,Rock,Dragon
Tyrantrum,82,121,119,69,59,71,Rock,Dragon
Amaura,77,59,50,67,63,46,Rock,Ice
Aurorus,123,77,72,99,92,58,Rock,Ice
Sylveon,95,65,65,110,130,60,Fairy,
Hawlucha,78,92,75,74,63,118,Fighting,Flying
Dedenne,67,58,57,81,67,101,Electric,Fairy
Carbink,50,50,150,50,150,50,Rock,Fairy
Goomy,45,50,35,55,75,40,Dragon,
Sliggoo,68,75,53,83,113,60,Dragon,
Goodra,90,100,70,110,150,80,Dragon,
Klefki,57,80,91,80,87,75,Steel,Fairy
Phantump,43,70,48,50,60,38,Ghost,Grass
Trevenant,85,110,76,65,82,56,Ghost,Grass
Pumpkaboo,49,66,70,44,55,51,Ghost,Grass
Pumpkaboo-Small,44,66,70,44,55,56,Ghost,Grass
Pumpkaboo-Large,54,66,70,44,55,46,Ghost,Grass
Pumpkaboo-Super,59,66,70,44,55,41,Ghost,Grass
Gourgeist,65,90,122,58,75,84,Ghost,Grass
Gourgeist-Small,55,85,122,58,75,99,Ghost,Grass
Gourgeist-Large,75,95,122,58,75,69,Ghost,Grass
Gourgeist-Super,85,100,122,58,75,54,Ghost,Grass
Bergmite,55,69,85,32,35,28,Ice,
Avalugg,95,117,184,44,46,28,Ice,
Noibat,40,30,35,45,40,55,Flying,Dragon
Noivern,85,70,80,97,80,123,Flying,Dragon
Xerneas,126,131,95,131,98,99,Fairy,
Yveltal,126,131,95,131,98,99,Dark,Flying
Zygarde,108,100,121,81,95,95,Dragon,Ground
Zygarde-10%,54,100,71,61,85,115,Dragon,Ground
Zygarde-Complete,216,100,121,91,95,85,Dragon,Ground
Diancie,50,100,150,100,150,50,Rock,Fairy
Diancie-Mega,50,160,110,160,110,110,Rock,Fairy
Hoopa,80,110,60,150,130,70,Psychic,Ghost
Hoopa-Unbound,80,160,60,170,130,80,Psychic,Dark
Volcanion,80,110,120,130,90,70,Fire,Water
Rowlet,68,55,55,50,50,42,Grass,Flying
Dartrix,78,75,75,70,70,52,Grass,Flying
Decidueye,78,107,75,100,100,70,Grass,Ghost
Litten,45,65,40,60,40,70,Fire,
Torracat,65,85,50,80,50,90,Fire,
Incineroar,95,115,90,80,90,60,Fire,Dark
Popplio,50,54,54,66,56,40,Water,
Brionne,60,69,69,91,81,50,Water,
Primarina,80,74,74,126,116,60,Water,Fairy
Pikipek,35,75,30,30,30,65,Normal,Flying
Trumbeak,55,85,50,40,50,75,Normal,Flying
Toucannon,80,120,75,75,75,60,Normal,Flying
Yungoos,48,70,30,30,30,45,Normal,
Gumshoos,88,110,60,55,60,45,Normal,
Gumshoos-Totem,88,110,60,55,60,45,Normal,
Grubbin,47,62,45,55,45,46,Bug,
Charjabug,57,82,95,55,75,36,Bug,Electric
Vikavolt,77,70,90,145,75,43,Bug,Electric
Vikavolt-Totem,77,70,90,145,75,43,Bug,Electric
Crabrawler,47,82,57,42,47,63,Fighting,
Crabominable,97,132,77,62,67,43,Fighting,Ice
Oricorio,75,70,70,98,70,93,Fire,Flying
Oricorio-Pom-Pom,75,70,70,98,70,93,Electric,Flying
Oricorio-Pa'u,75,70,70,98,70,93,Psychic,Flying
Oricorio-Sensu,75,70,70,98,70,93,Ghost,Flying
Cutiefly,40,45,40,55,40,84,Bug,Fairy
Ribombee,60,55,60,95,70,124,Bug,Fairy
Ribombee-Totem,60,55,60,95,70,124,Bug,Fairy
Rockruff,45,65,40,30,40,60,Rock,
Lycanroc,75,115,65,55,65,112,Rock,
Lycanroc-Midnight,85,115,75,55,75,82,Rock,
Lycanroc-Dusk,75,117,65,55,65,110,Rock,
Wishiwashi,45,20,20,25,25,40,Water,
Wishiwashi-School,45,140,130,140,135,30,Water,
Mareanie,50,53,62,43,52,45,Poison,Water
Toxapex,50,63,152,53,142,35,Poison,Water
Mudbray,70,100,70,45,55,45,Ground,
Mudsdale,100,125,100,55,85,35,Ground,
Dewpider,38,40,52,40,72,27,Water,Bug
Araquanid,68,70,92,50,132,42,Water,Bug
Araquanid-Totem,68,70,92,50,132,42,Water,Bug
Fomantis,40,55,35,50,35,35,Grass,
Lurantis,70,105,90,80,90,45,Grass,
Lurantis-Totem,70,105,90,80,90,45,Grass,
Morelull,40,35,55,65,75,15,Grass,Fairy
Shiinotic,60,45,80,90,100,30,Grass,Fairy
Salandit,48,44,40,71,40,77,Poison,Fire
Salazzle,68,64,60,111,60,117,Poison,Fire
Salazzle-Totem,68,64,60,111,60,117,Poison,Fire
Stufful,70,75,50,45,50,50,Normal,Fighting
Bewear,120,125,80,55,60,60,Normal,Fighting
Bounsweet,42,30,38,30,38,32,Grass,
Steenee,52,40,48,40,48,62,Grass,
Tsareena,72,120,98,50,98,72,Grass,
Comfey,51,52,90,82,110,100,Fairy,
Oranguru,90,60,80,90,110,60,Normal,Psychic
Passimian,100,120,90,40,60,80,Fighting,
Wimpod,25,35,40,20,30,80,Bug,Water
Golisopod,75,125,140,60,90,40,Bug,Water
Sandygast,55,55,80,70,45,15,Ghost,Ground
Palossand,85,75,110,100,75,35,Ghost,Ground
Pyukumuku,55,60,130,30,130,5,Water,
Type: Null,95,95,95,95,95,59,Normal,
Silvally,95,95,95,95,95,95,Normal,
Silvally-Bug,95,95,95,95,95,95,Bug,
Silvally-Dark,95,95,95,95,95,95,Dark,
Silvally-Dragon,95,95,95,95,95,95,Dragon,
Silvally-Electric,95,95,95,95,95,95,Electric,
Silvally-Fairy,95,95,95,95,95,95,Fairy,
Silvally-Fighting,95,95,95,95,95,95,Fighting,
Silvally-Fire,95,95,95,95,95,95,Fire,
Silvally-Flying,95,95,95,95,95,95,Flying,
Silvally-Ghost,95,95,95,95,95,95,Ghost,
Silvally-Grass,95,95,95,95,95,95,Grass,
Silvally-Ground,95,95,95,95,95,95,Ground,
Silvally-Ice,95,95,95,95,95,95,Ice,
Silvally-Poison,95,95,95,95,95,95,Poison,
Silvally-Psychic,95,95,95,95,95,95,Psychic,
Silvally-Rock,95,95,95,95,95,95,Rock,
Silvally-Steel,95,95,95,95,95,95,Steel,
Silvally-Water,95,95,95,95,95,95,Water,
Minior,60,100,60,100,60,120,Rock,Flying
Minior-Meteor,60,60,100,60,100,60,Rock,Flying
Komala,65,115,65,75,95,65,Normal,
Turtonator,60,78,135,91,85,36,Fire,Dragon
Togedemaru,65,98,63,40,73,96,Electric,Steel
Togedemaru-Totem,65,98,63,40,73,96,Electric,Steel
Mimikyu,55,90,80,50,105,96,Ghost,Fairy
Mimikyu-Busted,55,90,80,50,105,96,Ghost,Fairy
Mimikyu-Totem,55,90,80,50,105,96,Ghost,Fairy
Mimikyu-Busted-Totem,55,90,80,50,105,96,Ghost,Fairy
Bruxish,68,105,70,70,70,92,Water,Psychic
Drampa,78,60,85,135,91,36,Normal,Dragon
Dhelmise,70,131,100,86,90,40,Ghost,Grass
Jangmo-o,45,55,65,45,45,45,Dragon,
Hakamo-o,55,75,90,65,70,65,Dragon,Fighting
Kommo-o,75,110,125,100,105,85,Dragon,Fighting
Kommo-o-Totem,75,110,125,100,105,85,Dragon,Fighting
Tapu Koko,70,115,85,95,75,130,Electric,Fairy
Tapu Lele,70,85,75,130,115,95,Psychic,Fairy
Tapu Bulu,70,130,115,85,95,75,Grass,Fairy
Tapu Fini,70,75,115,95,130,85,Water,Fairy
Cosmog,43,29,31,29,31,37,Psychic,
Cosmoem,43,29,131,29,131,37,Psychic,
Solgaleo,137,137,107,113,89,97,Psychic,Steel
Lunala,137,113,89,137,107,97,Psychic,Ghost
Nihilego,109,53,47,127,131,103,Rock,Poison
Buzzwole,107,139,139,53,53,79,Bug,Fighting
Pheromosa,71,137,37,137,37,151,Bug,Fighting
Xurkitree,83,89,71,173,71,83,Electric,
Celesteela,97,101,103,107,101,61,Steel,Flying
Kartana,59,181,131,59,31,109,Grass,Steel
Guzzlord,223,101,53,97,53,43,Dark,Dragon
Necrozma,97,107,101,127,89,79,Psychic,
Necrozma-Dusk-Mane,97,157,127,113,109,77,Psychic,Steel
Necrozma-Dawn-Wings,97,113,109,157,127,77,Psychic,Ghost
Necrozma-Ultra,97,167,97,167,97,129,Psychic,Dragon
Magearna,80,95,115,130,115,65,Steel,Fairy
Magearna-Original,80,95,115,130,115,65,Steel,Fairy
Marshadow,90,125,80,90,90,125,Fighting,Ghost
Poipole,67,73,67,73,67,73,Poison,
Naganadel,73,73,73,127,73,121,Poison,Dragon
Stakataka,61,131,211,53,101,13,Rock,Steel
Blacephalon,53,127,53,151,79,107,Fire,Ghost
Zeraora,88,112,75,102,80,143,Electric,
Meltan,46,65,65,55,35,34,Steel,
Melmetal,135,143,143,80,65,34,Steel,
